Instruction ID; goal; goal x-position; goal y-position; farthest reached x; farthest reached y; overshoot (percentage); time to reach goal; trial contains deviation; deviation goal; deviation goal x; deviation goal y
1;Devation goal 3;0,1809579;1,155942;0,1715457;1,165676;0,9354883;1,445144;False;;;
2;Devation goal -1;-0,08934511;1,19084;-0,09521109;1,179162;1,072291;1,983055;False;;;
