Instruction ID; goal; goal x-position; goal y-position; farthest reached x; farthest reached y; overshoot (percentage); time to reach goal; trial contains deviation; deviation goal; deviation goal x; deviation goal y
1;Devation goal -1;-0,08850595;1,18641;-0,08532014;1,178031;0,9658358;1,426486;False;;;
2;Devation goal -2;-0,1346041;1,167784;-0,1548902;1,161607;1,156949;1,256343;False;;;
