Timestamp; x; y; z; rx; ry; rz; instruction ID; Game state
14-3-2024 18:48:23;0;-0,0944;-0,1016;0;0;0;0;waiting for user to recenter
14-3-2024 18:48:24;-0,06841367;1,221667;-0,2772054;0,5719106;351,3116;357,9944;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06860807;1,221706;-0,2772968;0,5093093;351,3744;357,9734;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06876384;1,221771;-0,2774088;0,474442;351,42;357,9606;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06879208;1,221761;-0,2773496;0,4667871;351,4288;357,967;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06878382;1,221754;-0,2772843;0,4640869;351,442;357,9872;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06883769;1,221737;-0,2772387;0,4472307;351,4615;357,977;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06884959;1,221762;-0,2772335;0,4423051;351,4665;357,9778;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06884271;1,221768;-0,2772032;0,4283814;351,4673;357,9806;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06883011;1,221782;-0,2771811;0,4225061;351,4671;357,9841;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06886056;1,221754;-0,2770852;0,4057854;351,468;357,9797;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06883722;1,221754;-0,2769952;0,3993031;351,4594;357,9859;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06881846;1,22176;-0,2769144;0,3859256;351,4525;357,9872;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06881374;1,221779;-0,2768336;0,371101;351,4435;357,9812;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06883001;1,221797;-0,2767412;0,3566209;351,4345;357,9673;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06885105;1,221819;-0,2766361;0,3469839;351,4258;357,9576;0;waiting for user to recenter
14-3-2024 18:48:25;-0,0688509;1,221826;-0,2765117;0,3383031;351,4157;357,9574;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06883547;1,221841;-0,2764129;0,3377958;351,4004;357,9557;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06881662;1,221869;-0,2763709;0,3426163;351,3879;357,9539;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06877555;1,221882;-0,2763214;0,3432979;351,3737;357,9611;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06868883;1,221898;-0,2762999;0,3509982;351,3596;357,9779;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06866055;1,221869;-0,2762789;0,3636652;351,35;357,9815;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06864011;1,221849;-0,2762912;0,3880354;351,341;357,9788;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06859553;1,221817;-0,2762879;0,39645;351,3307;357,9784;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06854795;1,22181;-0,2762902;0,3952031;351,3232;357,9737;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06847215;1,22181;-0,2762892;0,3911753;351,3113;357,973;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06841154;1,221813;-0,2762857;0,3832417;351,3093;357,9725;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06832583;1,221793;-0,2762419;0,3773732;351,3039;357,9716;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06826123;1,221784;-0,2762102;0,3726729;351,3031;357,9658;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06819107;1,22177;-0,2762083;0,3668608;351,3064;357,9661;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06811671;1,221792;-0,276248;0,3694672;351,3037;357,9617;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06805746;1,221777;-0,2762518;0,351817;351,3001;357,9541;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06798738;1,221784;-0,2762736;0,3448853;351,2973;357,9503;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06789277;1,221773;-0,2763189;0,3443919;351,2966;357,9485;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06781045;1,221783;-0,2763959;0,3568003;351,2957;357,9422;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06777866;1,221768;-0,2764403;0,355754;351,2957;357,9272;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06772606;1,221779;-0,2764788;0,3544147;351,2909;357,9224;0;waiting for user to recenter
14-3-2024 18:48:25;-0,0676611;1,22178;-0,2764895;0,335391;351,2793;357,9185;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06761793;1,221776;-0,2764989;0,3139584;351,2755;357,9183;0;waiting for user to recenter
14-3-2024 18:48:25;-0,06755551;1,221795;-0,2765416;0,3055948;351,271;357,9221;0;waiting for user to recenter
14-3-2024 18:48:25;-0,003369078;1,221804;-0,1020447;0,2994347;0,002166437;357,9238;0;Waiting for user to read instruction
14-3-2024 18:48:25;-0,003317319;1,221822;-0,1020132;0,2980376;0,00185756;357,9227;0;Waiting for user to read instruction
14-3-2024 18:48:25;-0,003211677;1,221846;-0,1021335;0,2521143;359,9926;357,9129;0;Waiting for user to read instruction
14-3-2024 18:48:25;-0,00311923;1,221844;-0,1022056;0,1849431;359,9812;357,8932;0;Waiting for user to read instruction
14-3-2024 18:48:25;-0,003071122;1,221806;-0,1021967;0,1569308;359,9673;357,8813;0;Waiting for user to read instruction
14-3-2024 18:48:25;-0,002990961;1,221776;-0,102211;0,1397407;359,947;357,8748;0;Waiting for user to read instruction
