Instruction ID; goal; goal x-position; goal y-position; farthest reached x; farthest reached y; overshoot (percentage); time to reach goal; trial contains deviation; deviation goal; deviation goal x; deviation goal y
1;Devation goal -2;-0,1326495;1,161269;-0,1491933;1,159641;1,122025;1,809089;False;;;
2;Devation goal -3;-0,1733255;1,147746;-0,183982;1,145883;1,056354;2,785985;True;Devation goal -4;-0,2145846;1,129554
