Timestamp; x; y; z; rx; ry; rz; instruction ID; Game state
14-3-2024 14:03:31;0;0,15;-1,5;0;0;0;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1742246;1,113749;-1,801085;54,16626;111,2324;63,20081;0;waiting for user to recenter
14-3-2024 14:03:32;-0,174369;1,113903;-1,800834;54,18785;111,2546;63,26296;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1745094;1,114023;-1,800626;54,17827;111,2088;63,2586;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1745148;1,114052;-1,800678;54,19191;111,1656;63,19695;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1745723;1,114108;-1,800669;54,18446;111,0786;63,11644;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1746721;1,11418;-1,800574;54,17398;111,1602;63,18932;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1747883;1,114238;-1,800485;54,19857;111,0836;63,14643;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1748314;1,114233;-1,800463;54,28103;111,0127;63,10497;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1748861;1,114213;-1,800445;54,28711;110,9847;63,06546;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1749328;1,114203;-1,800418;54,26391;111,0094;63,07346;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1749741;1,114237;-1,800387;54,27542;111,0268;63,10559;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1749777;1,114255;-1,800346;54,25793;111,0635;63,15431;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1749922;1,11428;-1,800281;54,2385;111,0787;63,20739;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1750409;1,11434;-1,800223;54,2467;111,0646;63,19741;0;waiting for user to recenter
14-3-2024 14:03:32;-0,175101;1,114382;-1,800195;54,23425;111,0462;63,18612;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1751809;1,114391;-1,800188;54,22033;111,0128;63,15232;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1752295;1,114368;-1,800192;54,21214;110,9721;63,12119;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1752752;1,114352;-1,800207;54,20364;110,9106;63,0851;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1753286;1,114339;-1,800253;54,19848;110,8768;63,05468;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1753776;1,114295;-1,800257;54,17876;110,8043;62,9715;0;waiting for user to recenter
14-3-2024 14:03:32;-0,1754104;1,114253;-1,800248;54,19655;110,7643;62,94646;0;waiting for user to recenter
