Timestamp, x, y, z, rx, ry, rz, instruction ID, Game state
7-3-2024 15:22:09,0,0,0,0,0,0,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076968,0,8706853,0,5751361,33,38757,9,730273,175,284,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076928,0,8706817,0,5751235,33,38772,9,736132,175,2845,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076911,0,8706971,0,5751199,33,39343,9,742536,175,2969,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076725,0,8707017,0,5751073,33,391,9,737965,175,2907,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076787,0,8707002,0,5750997,33,38887,9,741477,175,288,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076801,0,870697,0,5750952,33,38834,9,738391,175,2856,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076781,0,8706912,0,5750912,33,38776,9,734421,175,2825,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076593,0,8706855,0,575085,33,38769,9,733422,175,2832,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076345,0,8706845,0,5750874,33,39275,9,735765,175,284,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076292,0,870679,0,5750819,33,39082,9,739414,175,2866,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076273,0,8706704,0,5750853,33,38776,9,734603,175,2825,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076389,0,8706712,0,5750848,33,38805,9,737845,175,2895,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076317,0,8706658,0,5750846,33,38793,9,734078,175,2818,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076196,0,8706802,0,5751005,33,39356,9,73603,175,2865,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076083,0,8706758,0,5750979,33,38864,9,733005,175,2819,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076104,0,870675,0,5750998,33,38802,9,735656,175,286,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076128,0,8706706,0,5750977,33,38808,9,735729,175,284,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076066,0,8706669,0,5751025,33,38785,9,732672,175,2796,0,waiting for user to recenter
7-3-2024 15:22:11,-0,607605,0,8706692,0,5751016,33,38738,9,732338,175,2789,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076043,0,8706856,0,5750999,33,39009,9,735379,175,2826,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6075957,0,870693,0,5750905,33,38476,9,732803,175,2843,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6075949,0,8706968,0,5750955,33,38728,9,736486,175,287,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6075925,0,8706967,0,5751005,33,39004,9,736653,175,2852,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6074781,0,8707289,0,5750253,33,24876,9,651685,175,1318,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6072061,0,8708072,0,5748669,33,19395,9,463195,174,7822,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6072084,0,87071,0,5751055,33,451,10,00858,175,2645,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6080587,0,8703502,0,5754005,33,62446,11,64962,177,0647,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6093209,0,8710726,0,5768815,33,87666,12,58551,177,8447,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6088333,0,8701511,0,5750784,33,59438,12,68634,177,9045,0,waiting for user to recenter
7-3-2024 15:22:11,-0,608874,0,8702183,0,5759934,34,02431,12,60947,177,8734,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6085505,0,8703386,0,5756807,33,72326,11,81136,177,1077,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6083933,0,8703439,0,5754633,33,71203,11,66568,176,95,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6084909,0,8703091,0,5753132,33,6128,11,96089,177,1692,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6087556,0,8702127,0,5753447,33,60284,12,20234,177,5175,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6089935,0,8701526,0,5754345,33,60194,12,55036,177,8227,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6088563,0,8701099,0,5754938,33,34374,11,905,177,187,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6083806,0,870312,0,5754452,33,74059,11,58576,176,8776,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6076882,0,8704632,0,5752142,33,62342,11,08957,176,0448,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6069124,0,8704274,0,5749438,33,30723,10,99037,175,4313,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6062431,0,8708057,0,5752223,33,14912,10,8413,174,7532,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6059271,0,8714193,0,5750872,32,87687,10,71947,173,72,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6053045,0,8716242,0,5749459,32,53173,10,50484,172,408,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6050988,0,8720542,0,5750713,32,12905,10,38352,171,0566,0,waiting for user to recenter
7-3-2024 15:22:11,-0,6049935,0,8721692,0,5749918,31,7408,10,32358,169,8002,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6043248,0,872819,0,5754849,31,56617,10,45372,168,7456,0,waiting for user to recenter
7-3-2024 15:22:12,-0,604874,0,8723359,0,5755275,31,22587,10,47093,168,0265,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6046178,0,8731127,0,5763788,31,24708,10,57623,167,5746,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6048392,0,873039,0,5778748,31,54457,10,72615,167,8087,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6054962,0,8735673,0,579182,31,52454,11,20081,167,9958,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6052085,0,873158,0,5789699,31,08761,11,82624,167,6116,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6065154,0,8726994,0,5791708,30,88803,12,66865,167,6085,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6060603,0,8730698,0,5799324,30,52388,13,08442,167,1699,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6060001,0,8732141,0,5810953,30,45808,13,30558,166,7825,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6055554,0,8734262,0,5811308,30,21612,13,56097,165,9138,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6057644,0,8740349,0,5814892,30,03988,14,11043,165,1956,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6056713,0,8742424,0,5807684,29,64332,14,64374,164,2957,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6039782,0,8746372,0,5815156,29,48926,14,84065,163,091,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6031792,0,8748065,0,5810915,29,15701,15,25833,162,4322,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6030586,0,8752462,0,5793284,28,61407,15,94228,161,5328,0,waiting for user to recenter
7-3-2024 15:22:12,-0,601304,0,8755757,0,578824,28,47742,16,01377,160,5889,0,waiting for user to recenter
7-3-2024 15:22:12,-0,5996631,0,8756129,0,5771004,28,09891,16,02585,159,7249,0,waiting for user to recenter
7-3-2024 15:22:12,-0,5981536,0,8753299,0,5755611,28,01639,16,05523,159,322,0,waiting for user to recenter
7-3-2024 15:22:12,-0,5974102,0,8761215,0,5754815,28,60289,17,24186,159,3742,0,waiting for user to recenter
7-3-2024 15:22:12,-0,5992365,0,8751944,0,5738418,28,6952,19,25105,160,3302,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6004708,0,8754182,0,5740039,29,37613,21,00456,161,476,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6014786,0,8749276,0,5723397,29,8857,22,18598,162,797,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6021433,0,874459,0,5707002,30,20627,22,45457,164,2449,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6027049,0,874174,0,5697101,30,74964,22,11852,165,5276,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6041344,0,8736829,0,5681674,31,30354,21,84588,166,4943,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6073981,0,8729565,0,5657241,31,85986,22,02159,167,8893,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6100414,0,872896,0,5641865,32,63032,21,76894,169,1635,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6120777,0,8728697,0,5619588,33,40221,20,54989,170,3446,0,waiting for user to recenter
7-3-2024 15:22:12,-0,615459,0,8727702,0,5596974,34,11724,19,28734,171,2094,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6187335,0,87309,0,5569528,34,69698,18,18685,171,4169,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6210215,0,8740312,0,5539051,36,02779,16,50844,170,9518,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6246235,0,8748214,0,5499921,37,06377,14,69147,170,464,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6267881,0,8760294,0,5466538,38,27325,12,25437,169,3184,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6305842,0,8768569,0,5426943,39,72605,9,397109,167,6309,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6322204,0,8789033,0,5403829,41,59295,6,273195,164,8295,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6354187,0,8795454,0,5349231,43,11438,3,333276,162,1889,0,waiting for user to recenter
7-3-2024 15:22:12,-0,638087,0,8815323,0,5316067,45,18975,0,0315652,158,7831,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6403715,0,883647,0,5277197,47,35419,356,4957,154,4963,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6420338,0,8856834,0,5250379,49,58407,352,3231,149,6547,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6447699,0,8866651,0,5206763,51,58869,347,9156,144,448,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6465656,0,8872101,0,5164986,53,85468,342,9776,138,2053,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6479816,0,8882209,0,5146471,56,51306,336,4929,130,8736,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6488855,0,888373,0,5100362,58,04911,330,7672,123,332,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6501838,0,8881626,0,5061607,59,62706,325,0353,115,9827,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6512624,0,8887421,0,5032681,61,30192,318,4998,107,961,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6525102,0,888983,0,4989104,62,69271,312,9178,100,2812,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6525753,0,8887568,0,4955549,63,2951,307,9799,93,78359,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6516076,0,8881754,0,4925256,63,34591,303,1717,87,18,0,waiting for user to recenter
7-3-2024 15:22:12,-0,650766,0,8876768,0,4897633,63,42806,300,1669,82,67086,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6494552,0,8870906,0,4876158,63,83334,297,6723,78,56435,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6480984,0,8864465,0,4857104,64,31186,295,6607,74,77301,0,waiting for user to recenter
7-3-2024 15:22:12,-0,64591,0,8858274,0,4837723,64,82915,294,814,72,27843,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6431402,0,8852372,0,4821511,65,58743,295,5607,71,69641,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6405243,0,8858783,0,4813366,66,85137,296,4848,71,7527,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6368694,0,8850206,0,479757,68,09364,299,4359,73,5374,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6332144,0,8846756,0,4792662,69,62511,303,5751,77,57977,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6291476,0,8855422,0,4790071,71,4024,309,0148,83,13675,0,waiting for user to recenter
7-3-2024 15:22:12,-0,624979,0,8864754,0,4782675,73,16234,317,4108,91,63178,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6201541,0,8876572,0,4783058,74,66718,327,4565,102,2618,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6151096,0,8891058,0,4773415,75,10782,340,0206,115,0973,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6097819,0,8905606,0,476597,74,57157,352,1905,127,6474,0,waiting for user to recenter
7-3-2024 15:22:12,-0,6041955,0,892475,0,4761265,73,36838,2,584493,138,3425,0,waiting for user to recenter
7-3-2024 15:22:12,-0,5987281,0,8949087,0,4754917,71,67245,11,42698,147,3884,0,waiting for user to recenter
7-3-2024 15:22:12,-0,5933361,0,8982609,0,4755604,69,98965,19,28345,155,5146,0,waiting for user to recenter
7-3-2024 15:22:12,-0,588396,0,9020765,0,4743416,68,00239,25,7034,161,8124,0,waiting for user to recenter
7-3-2024 15:22:12,-0,581763,0,9056603,0,4739431,66,32588,29,40325,165,4378,0,waiting for user to recenter
7-3-2024 15:22:12,-0,5753371,0,9098774,0,4729134,64,47009,31,89697,167,7,0,waiting for user to recenter
7-3-2024 15:22:12,-0,569194,0,9143985,0,4721489,63,05512,33,90812,169,2216,0,waiting for user to recenter
7-3-2024 15:22:12,-0,5621129,0,9190606,0,471983,62,26302,34,58129,169,0083,0,waiting for user to recenter
7-3-2024 15:22:12,-0,5554621,0,9238509,0,471019,61,57616,34,81065,167,8753,0,waiting for user to recenter
7-3-2024 15:22:12,-0,5485662,0,9290558,0,470713,61,43072,34,81908,166,2078,0,waiting for user to recenter
7-3-2024 15:22:12,-0,5413262,0,9344828,0,4705009,61,82105,33,78657,162,983,0,waiting for user to recenter
7-3-2024 15:22:13,-0,5339242,0,9399971,0,4699761,62,21719,31,95806,158,8278,0,waiting for user to recenter
7-3-2024 15:22:13,-0,5264435,0,9455352,0,4697123,62,7075,29,48508,153,9081,0,waiting for user to recenter
7-3-2024 15:22:13,-0,5185489,0,9511396,0,4695397,63,37218,25,96457,147,8574,0,waiting for user to recenter
7-3-2024 15:22:13,-0,5105749,0,9568591,0,4700255,63,96804,22,37868,141,7169,0,waiting for user to recenter
7-3-2024 15:22:13,-0,502546,0,9626442,0,4703535,64,34491,18,72637,135,4527,0,waiting for user to recenter
7-3-2024 15:22:13,-0,4938864,0,9685029,0,4708878,64,56171,14,65718,129,0027,0,waiting for user to recenter
7-3-2024 15:22:13,-0,4851542,0,9748048,0,4713067,64,48206,11,18883,123,3918,0,waiting for user to recenter
7-3-2024 15:22:13,-0,4760702,0,9812111,0,4720793,64,26324,8,326632,118,4769,0,waiting for user to recenter
7-3-2024 15:22:13,-0,4664149,0,9875185,0,4727982,63,76624,5,900582,113,9807,0,waiting for user to recenter
7-3-2024 15:22:13,-0,4560706,0,9939085,0,4735184,63,06234,4,010701,110,2783,0,waiting for user to recenter
7-3-2024 15:22:13,-0,4453005,1,000295,0,4742645,62,06652,3,017699,107,7148,0,waiting for user to recenter
7-3-2024 15:22:13,-0,4343139,1,006827,0,4748753,60,96654,3,364845,106,5812,0,waiting for user to recenter
7-3-2024 15:22:13,-0,4223073,1,013568,0,4763326,60,17634,4,202902,106,1573,0,waiting for user to recenter
7-3-2024 15:22:13,-0,4098742,1,020153,0,4774825,59,33223,5,479496,106,102,0,waiting for user to recenter
7-3-2024 15:22:13,-0,3966716,1,026529,0,4786132,58,39667,7,523333,106,9091,0,waiting for user to recenter
7-3-2024 15:22:13,-0,3830521,1,032709,0,4794536,57,3012,10,06,108,1558,0,waiting for user to recenter
7-3-2024 15:22:13,-0,3690807,1,038479,0,4804032,56,1511,12,94622,109,6351,0,waiting for user to recenter
7-3-2024 15:22:13,-0,3545323,1,044212,0,4814657,55,14773,16,31845,111,4527,0,waiting for user to recenter
7-3-2024 15:22:13,-0,3395696,1,049894,0,4823251,54,29752,19,95373,113,2695,0,waiting for user to recenter
7-3-2024 15:22:13,-0,3238489,1,055311,0,4829721,53,51502,23,51955,114,9648,0,waiting for user to recenter
7-3-2024 15:22:13,-0,3082903,1,060014,0,482918,52,56017,27,46243,116,7457,0,waiting for user to recenter
7-3-2024 15:22:13,-0,2921835,1,064071,0,4826915,51,52913,31,15196,118,2746,0,waiting for user to recenter
7-3-2024 15:22:13,-0,2759319,1,067913,0,4821101,50,67268,34,86082,119,6254,0,waiting for user to recenter
7-3-2024 15:22:13,-0,2596662,1,071641,0,4808998,50,15234,38,62888,120,6181,0,waiting for user to recenter
7-3-2024 15:22:13,-0,2431698,1,07487,0,4793075,49,7635,42,1601,121,3552,0,waiting for user to recenter
7-3-2024 15:22:13,-0,2266985,1,077726,0,4773256,49,50197,45,73479,122,1191,0,waiting for user to recenter
7-3-2024 15:22:13,-0,2102765,1,079438,0,4752329,49,35878,49,04923,122,4503,0,waiting for user to recenter
7-3-2024 15:22:13,-0,1936828,1,080513,0,4727561,49,22088,52,10719,122,477,0,waiting for user to recenter
7-3-2024 15:22:13,-0,1773952,1,081379,0,4696164,49,2393,55,16455,122,3981,0,waiting for user to recenter
7-3-2024 15:22:13,-0,1612303,1,081859,0,4659081,49,4684,58,13883,122,2144,0,waiting for user to recenter
7-3-2024 15:22:13,-0,1451308,1,082159,0,4620526,49,86765,61,1532,122,1165,0,waiting for user to recenter
7-3-2024 15:22:13,-0,1291705,1,081918,0,4578691,50,38288,64,11877,122,0326,0,waiting for user to recenter
7-3-2024 15:22:13,-0,1133232,1,080886,0,4536648,50,91126,67,09438,122,1462,0,waiting for user to recenter
7-3-2024 15:22:13,-0,0977165,1,079551,0,4492953,51,5255,70,14298,122,4546,0,waiting for user to recenter
7-3-2024 15:22:13,-0,08220286,1,077604,0,4443866,52,29348,73,09705,122,7185,0,waiting for user to recenter
7-3-2024 15:22:13,-0,06724024,1,075433,0,439016,53,20168,76,18269,123,0518,0,waiting for user to recenter
7-3-2024 15:22:13,-0,05293772,1,072634,0,4331205,54,17142,79,27166,123,4408,0,waiting for user to recenter
7-3-2024 15:22:13,-0,03890594,1,069836,0,426946,55,13006,82,39511,123,9511,0,waiting for user to recenter
7-3-2024 15:22:13,-0,02535002,1,066708,0,4205739,56,11483,85,65758,124,5667,0,waiting for user to recenter
7-3-2024 15:22:13,-0,01226806,1,063189,0,4138148,57,19666,88,97427,125,2812,0,waiting for user to recenter
7-3-2024 15:22:13,0,0001457036,1,05942,0,407093,58,35651,92,50724,126,1493,0,waiting for user to recenter
7-3-2024 15:22:13,0,01194097,1,055177,0,4002686,59,40171,96,19058,127,0957,0,waiting for user to recenter
7-3-2024 15:22:13,0,02278921,1,050666,0,3932645,60,43333,100,0626,128,2032,0,waiting for user to recenter
7-3-2024 15:22:13,0,03276383,1,04613,0,3859864,61,42559,104,054,129,4829,0,waiting for user to recenter
7-3-2024 15:22:13,0,04233669,1,041411,0,3787924,62,44123,108,1677,131,1467,0,waiting for user to recenter
7-3-2024 15:22:13,0,05173809,1,036733,0,3714704,63,53572,112,5895,133,5093,0,waiting for user to recenter
7-3-2024 15:22:13,0,05968084,1,031903,0,364462,64,59645,117,4437,136,0272,0,waiting for user to recenter
7-3-2024 15:22:13,0,06700311,1,026789,0,3573739,65,65691,122,1454,138,3753,0,waiting for user to recenter
7-3-2024 15:22:13,0,07297001,1,021539,0,3502043,66,44682,126,4589,140,4622,0,waiting for user to recenter
7-3-2024 15:22:13,0,0770874,1,017165,0,3462061,66,8027,130,8064,142,8621,0,waiting for user to recenter
7-3-2024 15:22:13,0,08275501,1,011101,0,3432585,67,34543,133,6683,145,7599,0,waiting for user to recenter
7-3-2024 15:22:13,0,08817196,1,005882,0,3403296,68,25127,137,762,148,8074,0,waiting for user to recenter
7-3-2024 15:22:13,0,09102309,1,004217,0,3377309,68,95225,140,3381,150,3665,0,waiting for user to recenter
7-3-2024 15:22:13,0,09027886,1,003655,0,3400881,66,39124,138,8028,148,449,0,waiting for user to recenter
7-3-2024 15:22:13,0,1007542,1,003233,0,3355147,68,05299,140,8889,150,8818,0,waiting for user to recenter
7-3-2024 15:22:13,0,1063872,0,9994842,0,3349932,69,13445,146,8564,154,027,0,waiting for user to recenter
7-3-2024 15:22:13,0,1122879,0,9976676,0,3325854,69,61713,151,6441,158,327,0,waiting for user to recenter
7-3-2024 15:22:13,0,1137046,0,9953778,0,3309897,68,3704,152,0506,158,548,0,waiting for user to recenter
7-3-2024 15:22:13,0,1150879,0,9917976,0,3287584,67,35632,150,5537,155,9696,0,waiting for user to recenter
7-3-2024 15:22:13,0,1177047,0,9882701,0,3262055,66,90597,150,0723,153,8843,0,waiting for user to recenter
7-3-2024 15:22:13,0,1190266,0,9842653,0,3250536,66,25811,149,8384,152,1043,0,waiting for user to recenter
7-3-2024 15:22:13,0,1200074,0,9811218,0,3255796,65,30086,151,2326,151,8542,0,waiting for user to recenter
7-3-2024 15:22:13,0,1225803,0,9791129,0,3244303,65,43959,154,1704,153,3229,0,waiting for user to recenter
7-3-2024 15:22:13,0,127202,0,9791459,0,3247907,65,12366,161,7634,159,8738,0,waiting for user to recenter
7-3-2024 15:22:13,0,1305119,0,977645,0,3234995,64,65839,166,6856,164,6352,0,waiting for user to recenter
7-3-2024 15:22:13,0,1324775,0,9756483,0,322946,64,08524,169,0097,167,111,0,waiting for user to recenter
