Timestamp, x, y, z, rx, ry, rz, instruction ID, Game state
7-3-2024 15:23:30,0,0,0,0,0,0,0,waiting for user to recenter
7-3-2024 15:23:32,0,03723091,1,173203,0,1877156,33,13004,11,84958,1,134366,0,waiting for user to recenter
7-3-2024 15:23:32,0,03619387,1,172822,0,1888919,33,04552,11,6697,0,8875432,0,waiting for user to recenter
7-3-2024 15:23:32,0,03546413,1,172922,0,1902552,33,13553,11,33523,0,6358767,0,waiting for user to recenter
7-3-2024 15:23:32,0,03470954,1,172758,0,1914196,33,11639,11,01228,0,4504266,0,waiting for user to recenter
7-3-2024 15:23:32,0,03423449,1,172705,0,1922055,33,1552,10,68286,0,3576771,0,waiting for user to recenter
7-3-2024 15:23:32,0,0335402,1,172563,0,1931524,33,11685,10,56264,0,502753,0,waiting for user to recenter
7-3-2024 15:23:32,0,03278083,1,172547,0,1940221,33,00499,10,62292,0,5694612,0,waiting for user to recenter
7-3-2024 15:23:32,0,03202711,1,173031,0,1946631,32,9347,10,86862,0,7808869,0,waiting for user to recenter
7-3-2024 15:23:32,0,03188951,1,172711,0,1949763,32,80063,10,99008,1,007519,0,waiting for user to recenter
7-3-2024 15:23:32,0,03150018,1,172674,0,1947885,32,68588,11,21631,1,049201,0,waiting for user to recenter
7-3-2024 15:23:32,0,03121118,1,173142,0,1948301,32,78875,11,72647,1,389962,0,waiting for user to recenter
7-3-2024 15:23:32,0,03101211,1,173417,0,1945415,32,71586,12,29365,1,680242,0,waiting for user to recenter
7-3-2024 15:23:32,0,03061396,1,173591,0,1944063,32,59773,13,01176,2,106375,0,waiting for user to recenter
7-3-2024 15:23:32,0,03044393,1,173966,0,193563,32,56641,13,62562,2,661932,0,waiting for user to recenter
7-3-2024 15:23:32,0,03038489,1,173749,0,1930107,32,37198,14,22687,3,004446,0,waiting for user to recenter
7-3-2024 15:23:32,0,02987988,1,173702,0,1923902,31,91871,14,7663,3,337473,0,waiting for user to recenter
7-3-2024 15:23:32,0,02948764,1,174351,0,1910794,31,93681,15,05125,3,515672,0,waiting for user to recenter
7-3-2024 15:23:32,0,02843465,1,17529,0,1906714,31,95679,15,44631,3,362955,0,waiting for user to recenter
7-3-2024 15:23:32,0,0289667,1,175605,0,1898721,31,44107,15,33536,4,048156,0,waiting for user to recenter
7-3-2024 15:23:32,0,02744316,1,17558,0,1899537,31,0003,15,64396,4,174375,0,waiting for user to recenter
7-3-2024 15:23:32,0,02698153,1,176281,0,189234,30,66982,15,50546,4,610377,0,waiting for user to recenter
7-3-2024 15:23:32,0,02529981,1,177593,0,1888861,30,58792,15,32061,4,322881,0,waiting for user to recenter
7-3-2024 15:23:32,0,02509966,1,177175,0,1884104,29,95839,14,72353,4,684837,0,waiting for user to recenter
7-3-2024 15:23:32,0,02377088,1,177229,0,1880643,29,65997,14,48323,4,654157,0,waiting for user to recenter
7-3-2024 15:23:32,0,02273576,1,17718,0,1872953,29,5665,14,22006,4,375916,0,waiting for user to recenter
7-3-2024 15:23:32,0,02169148,1,177384,0,1866924,29,62312,14,10669,4,077428,0,waiting for user to recenter
7-3-2024 15:23:32,0,02086794,1,177379,0,1860093,29,70108,14,03258,3,744857,0,waiting for user to recenter
7-3-2024 15:23:32,0,02042525,1,177436,0,1852858,29,76185,13,90332,3,598466,0,waiting for user to recenter
7-3-2024 15:23:32,0,02016291,1,177369,0,1846712,29,73732,13,80779,3,561374,0,waiting for user to recenter
7-3-2024 15:23:32,0,01989134,1,177565,0,1838411,29,84964,13,79255,3,604614,0,waiting for user to recenter
7-3-2024 15:23:32,0,01980801,1,177545,0,1831846,29,91913,13,82806,3,548828,0,waiting for user to recenter
7-3-2024 15:23:32,0,01992971,1,177701,0,1824171,30,0046,14,03677,3,462704,0,waiting for user to recenter
7-3-2024 15:23:32,0,01990459,1,178065,0,1817158,30,13876,14,20677,3,414022,0,waiting for user to recenter
7-3-2024 15:23:32,0,02003809,1,177933,0,1813462,30,19494,14,37514,3,519047,0,waiting for user to recenter
7-3-2024 15:23:32,0,0200303,1,177954,0,1808965,30,24163,14,56594,3,672924,0,waiting for user to recenter
7-3-2024 15:23:32,0,02029673,1,177838,0,1804684,30,15973,14,51386,3,755615,0,waiting for user to recenter
7-3-2024 15:23:32,0,02042197,1,178567,0,180159,30,20563,14,59953,3,878354,0,waiting for user to recenter
7-3-2024 15:23:32,0,02095694,1,178549,0,1799267,30,18,14,41729,3,787984,0,waiting for user to recenter
7-3-2024 15:23:32,0,02155661,1,178559,0,1797275,30,04356,14,36141,3,890305,0,waiting for user to recenter
7-3-2024 15:23:32,0,02161044,1,178689,0,1795039,30,15759,14,51258,4,018179,0,waiting for user to recenter
7-3-2024 15:23:32,0,02203368,1,17802,0,1790832,30,15326,14,86244,4,122208,0,waiting for user to recenter
7-3-2024 15:23:32,0,02165277,1,179173,0,1789832,30,60612,15,42343,4,163534,0,waiting for user to recenter
7-3-2024 15:23:32,0,02272265,1,1794,0,178977,30,51281,15,59257,4,720011,0,waiting for user to recenter
7-3-2024 15:23:32,0,02302232,1,179792,0,1788515,30,46809,16,08055,5,3089,0,waiting for user to recenter
