14-3-2024 14:43:24;0,04636023;1,191835;-0,007436305;4,712032;31,2673;4,109983;0;waiting for user to recenter
14-3-2024 14:43:24;0,05161316;1,191531;-0,008908434;4,665017;34,20774;4,380524;0;waiting for user to recenter
14-3-2024 14:43:24;0,05417081;1,191151;-0,009234386;4,741713;35,54396;4,345339;0;waiting for user to recenter
14-3-2024 14:43:24;0,05568674;1,190936;-0,00901917;4,898733;36,19489;4,123682;0;waiting for user to recenter
14-3-2024 14:43:24;0,05590111;1,190781;-0,008774938;4,897336;35,9903;3,944384;0;waiting for user to recenter
14-3-2024 14:43:24;0,05575114;1,190858;-0,008653324;4,918155;35,63529;3,855013;0;waiting for user to recenter
14-3-2024 14:43:24;0,05584022;1,190708;-0,008465381;4,980452;35,4527;3,698122;0;waiting for user to recenter
14-3-2024 14:43:24;0,05577768;1,19056;-0,008234231;5,043973;35,22602;3,562556;0;waiting for user to recenter
14-3-2024 14:43:24;0,05575769;1,19038;-0,008051373;5,10418;34,97488;3,454733;0;waiting for user to recenter
14-3-2024 14:43:24;0,0557437;1,190341;-0,007730957;5,182476;34,69523;3,33786;0;waiting for user to recenter
14-3-2024 14:43:24;0,0556943;1,190306;-0,007345166;5,225244;34,43756;3,238603;0;waiting for user to recenter
14-3-2024 14:43:24;0,05566822;1,190143;-0,00706711;5,240477;34,17247;3,15142;0;waiting for user to recenter
14-3-2024 14:43:24;0,05551001;1,189995;-0,006770222;5,287972;33,93865;3,062579;0;waiting for user to recenter
14-3-2024 14:43:24;0,05540925;1,189917;-0,006723855;5,289939;33,94329;3,067019;0;waiting for user to recenter
14-3-2024 14:43:24;0,05526491;1,189958;-0,006460914;5,346862;33,71021;3,002343;0;waiting for user to recenter
14-3-2024 14:43:24;0,05515387;1,190013;-0,006154853;5,3299;33,48878;2,965508;0;waiting for user to recenter
14-3-2024 14:43:24;0,05501277;1,190015;-0,00583677;5,263919;33,25974;2,915752;0;waiting for user to recenter
14-3-2024 14:43:24;0,05478891;1,190002;-0,005536309;5,243137;33,04156;2,879606;0;waiting for user to recenter
14-3-2024 14:43:24;0,05448626;1,190044;-0,00523918;5,222025;32,81201;2,841867;0;waiting for user to recenter
14-3-2024 14:43:24;0,05419981;1,190064;-0,004891959;5,158885;32,57782;2,814147;0;waiting for user to recenter
14-3-2024 14:43:25;0,0539405;1,190069;-0,004550803;5,087075;32,35094;2,781628;0;waiting for user to recenter
14-3-2024 14:43:25;0,05371288;1,190086;-0,004324598;5,043115;32,10575;2,751667;0;waiting for user to recenter
14-3-2024 14:43:25;0,05343489;1,190074;-0,004059645;5,041609;31,8905;2,727082;0;waiting for user to recenter
14-3-2024 14:43:25;0,05313847;1,190142;-0,003860962;5,030585;31,66573;2,702699;0;waiting for user to recenter
14-3-2024 14:43:25;0,05281747;1,190246;-0,003643259;4,986549;31,45553;2,68372;0;waiting for user to recenter
14-3-2024 14:43:25;0,05246549;1,190332;-0,003425088;4,936746;31,27635;2,682503;0;waiting for user to recenter
14-3-2024 14:43:25;0,05222324;1,190393;-0,003326027;4,893616;31,08559;2,683014;0;waiting for user to recenter
14-3-2024 14:43:25;0,05191227;1,190454;-0,003199487;4,867379;30,8917;2,664764;0;waiting for user to recenter
14-3-2024 14:43:25;0,05160376;1,190504;-0,003092894;4,837875;30,68166;2,638168;0;waiting for user to recenter
14-3-2024 14:43:25;0,05117617;1,190572;-0,003030591;4,807647;30,45948;2,610284;0;waiting for user to recenter
14-3-2024 14:43:25;0,0506434;1,190708;-0,002938794;4,769951;30,23355;2,561062;0;waiting for user to recenter
14-3-2024 14:43:25;0,05014621;1,190877;-0,002817752;4,711677;29,97368;2,523;0;waiting for user to recenter
14-3-2024 14:43:25;0,04959663;1,19107;-0,002649598;4,583746;29,64277;2,458966;0;waiting for user to recenter
14-3-2024 14:43:25;0,04893952;1,19132;-0,002458099;4,448551;29,22417;2,380914;0;waiting for user to recenter
14-3-2024 14:43:25;0,04820567;1,191619;-0,002229281;4,323958;28,7618;2,261345;0;waiting for user to recenter
14-3-2024 14:43:25;0,04737755;1,192002;-0,001903928;4,159653;28,21069;2,082734;0;waiting for user to recenter
14-3-2024 14:43:25;0,04645041;1,192425;-0,001555152;3,979346;27,62725;1,90386;0;waiting for user to recenter
14-3-2024 14:43:25;0,04543321;1,192868;-0,001293913;3,802129;26,99247;1,7031;0;waiting for user to recenter
14-3-2024 14:43:25;0,04428021;1,193325;-0,001025362;3,618489;26,28251;1,474573;0;waiting for user to recenter
14-3-2024 14:43:25;0,04304177;1,193762;-0,000769739;3,447273;25,52769;1,247422;0;waiting for user to recenter
14-3-2024 14:43:25;0,04166039;1,194252;-0,0005099727;3,270073;24,69301;0,9974798;0;waiting for user to recenter
14-3-2024 14:43:25;0,0401902;1,194733;-0,0003100699;3,05809;23,81482;0,7400475;0;waiting for user to recenter
14-3-2024 14:43:25;0,03862374;1,195201;-0,0001150034;2,854966;22,92272;0,4954126;0;waiting for user to recenter
